Token,SHAP_Value,Base_Value,Model,Category
storage,0.08162358489062171,0.046865129611990686,gating_fusion,Storage
document,0.05359614655026235,0.046865129611990686,gating_fusion,Storage
api,0.0486594658868853,0.046865129611990686,gating_fusion,Storage
offer,0.03675257239956409,0.046865129611990686,gating_fusion,Storage
service,0.016970224605756812,0.046865129611990686,gating_fusion,Storage
delete,0.01684357415069826,0.046865129611990686,gating_fusion,Storage
credit,-0.015334295727067609,0.046865129611990686,gating_fusion,Storage
create,0.01499792977119796,0.046865129611990686,gating_fusion,Storage
replace,0.01499792977119796,0.046865129611990686,gating_fusion,Storage
function,0.013181771209929138,0.046865129611990686,gating_fusion,Storage
allow,0.013181771209929138,0.046865129611990686,gating_fusion,Storage
retrieve,0.013181771209929138,0.046865129611990686,gating_fusion,Storage
nanosdk,0.010769601666652306,0.046865129611990686,gating_fusion,Storage
apis,-0.008450775669606022,0.046865129611990686,gating_fusion,Storage
expire,-0.008450775669606022,0.046865129611990686,gating_fusion,Storage
