Token,Score,Direction
pay,0.5284617610420745,positive
thing,0.18518968869672436,positive
rent,-0.1359698489358772,negative
online,0.07534362285483989,positive
bill,0.07117546180027681,positive
mobile,0.049114261849063125,positive
sign,0.04357783226673075,positive
user,-0.038812116325331616,negative
zipmark,0.0305074642092471,positive
create,-0.026386624889903624,negative
interested,-0.023386233964620123,negative
functionality,0.023278032772803412,positive
api,0.018274251461666887,positive
developer,-0.017592451035488614,negative
information,-0.016512888675133407,negative
